base_candidate,base_threshold,conf_threshold,fn_signal,fn_threshold,fp_low_signal,fp_threshold,internal_n,internal_base_accuracy,internal_base_balanced_accuracy,internal_base_auc,internal_auto_n,internal_auto_rate,internal_review_n,internal_review_rate,internal_high_conf_accept_n,internal_fn_review_n,internal_fp_flip_n,internal_rescued_n,internal_hurt_n,internal_rescued_fn_n,internal_rescued_fp_n,internal_hurt_fn_n,internal_hurt_fp_n,internal_auto_accuracy,internal_auto_balanced_accuracy,internal_auto_f1,internal_auto_sensitivity_high,internal_auto_specificity_low,internal_auto_tn,internal_auto_fp,internal_auto_fn,internal_auto_tp,internal_auto_auc,internal_review_accuracy,internal_review_balanced_accuracy,internal_review_f1,internal_review_sensitivity_high,internal_review_specificity_low,internal_review_tn,internal_review_fp,internal_review_fn,internal_review_tp,internal_review_auc,internal_system_if_review_corrected_n,internal_system_if_review_corrected_accuracy,internal_system_if_review_corrected_balanced_accuracy,internal_system_if_review_corrected_f1,internal_system_if_review_corrected_sensitivity_high,internal_system_if_review_corrected_specificity_low,internal_system_if_review_corrected_tn,internal_system_if_review_corrected_fp,internal_system_if_review_corrected_fn,internal_system_if_review_corrected_tp,internal_system_if_review_corrected_auc,old_n,old_base_accuracy,old_base_balanced_accuracy,old_base_auc,old_auto_n,old_auto_rate,old_review_n,old_review_rate,old_high_conf_accept_n,old_fn_review_n,old_fp_flip_n,old_rescued_n,old_hurt_n,old_rescued_fn_n,old_rescued_fp_n,old_hurt_fn_n,old_hurt_fp_n,old_auto_accuracy,old_auto_balanced_accuracy,old_auto_f1,old_auto_sensitivity_high,old_auto_specificity_low,old_auto_tn,old_auto_fp,old_auto_fn,old_auto_tp,old_auto_auc,old_review_accuracy,old_review_balanced_accuracy,old_review_f1,old_review_sensitivity_high,old_review_specificity_low,old_review_tn,old_review_fp,old_review_fn,old_review_tp,old_review_auc,old_system_if_review_corrected_n,old_system_if_review_corrected_accuracy,old_system_if_review_corrected_balanced_accuracy,old_system_if_review_corrected_f1,old_system_if_review_corrected_sensitivity_high,old_system_if_review_corrected_specificity_low,old_system_if_review_corrected_tn,old_system_if_review_corrected_fp,old_system_if_review_corrected_fn,old_system_if_review_corrected_tp,old_system_if_review_corrected_auc,third_n,third_base_accuracy,third_base_balanced_accuracy,third_base_auc,third_auto_n,third_auto_rate,third_review_n,third_review_rate,third_high_conf_accept_n,third_fn_review_n,third_fp_flip_n,third_rescued_n,third_hurt_n,third_rescued_fn_n,third_rescued_fp_n,third_hurt_fn_n,third_hurt_fp_n,third_auto_accuracy,third_auto_balanced_accuracy,third_auto_f1,third_auto_sensitivity_high,third_auto_specificity_low,third_auto_tn,third_auto_fp,third_auto_fn,third_auto_tp,third_auto_auc,third_review_accuracy,third_review_balanced_accuracy,third_review_f1,third_review_sensitivity_high,third_review_specificity_low,third_review_tn,third_review_fp,third_review_fn,third_review_tp,third_review_auc,third_system_if_review_corrected_n,third_system_if_review_corrected_accuracy,third_system_if_review_corrected_balanced_accuracy,third_system_if_review_corrected_f1,third_system_if_review_corrected_sensitivity_high,third_system_if_review_corrected_specificity_low,third_system_if_review_corrected_tn,third_system_if_review_corrected_fp,third_system_if_review_corrected_fn,third_system_if_review_corrected_tp,third_system_if_review_corrected_auc,strict_external_n,strict_external_base_accuracy,strict_external_base_balanced_accuracy,strict_external_base_auc,strict_external_auto_n,strict_external_auto_rate,strict_external_review_n,strict_external_review_rate,strict_external_high_conf_accept_n,strict_external_fn_review_n,strict_external_fp_flip_n,strict_external_rescued_n,strict_external_hurt_n,strict_external_rescued_fn_n,strict_external_rescued_fp_n,strict_external_hurt_fn_n,strict_external_hurt_fp_n,strict_external_auto_accuracy,strict_external_auto_balanced_accuracy,strict_external_auto_f1,strict_external_auto_sensitivity_high,strict_external_auto_specificity_low,strict_external_auto_tn,strict_external_auto_fp,strict_external_auto_fn,strict_external_auto_tp,strict_external_auto_auc,strict_external_review_accuracy,strict_external_review_balanced_accuracy,strict_external_review_f1,strict_external_review_sensitivity_high,strict_external_review_specificity_low,strict_external_review_tn,strict_external_review_fp,strict_external_review_fn,strict_external_review_tp,strict_external_review_auc,strict_external_system_if_review_corrected_n,strict_external_system_if_review_corrected_accuracy,strict_external_system_if_review_corrected_balanced_accuracy,strict_external_system_if_review_corrected_f1,strict_external_system_if_review_corrected_sensitivity_high,strict_external_system_if_review_corrected_specificity_low,strict_external_system_if_review_corrected_tn,strict_external_system_if_review_corrected_fp,strict_external_system_if_review_corrected_fn,strict_external_system_if_review_corrected_tp,strict_external_system_if_review_corrected_auc,development_min_auto_bacc,development_min_system_bacc,development_min_auto_rate
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,stack_gb_d2_multiview,0.1161858024657341,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,297,0.5025380710659898,294,0.49746192893401014,296,55,9,9,0,0,9,0,0,0.9393939393939394,0.9305555555555556,0.9150943396226415,0.8981481481481481,0.9629629629629629,182,7,11,97,0.9651185577111503,0.7380952380952381,0.705635171241195,0.624390243902439,0.5565217391304348,0.8547486033519553,153,26,51,64,0.7237794510565946,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.883980795476701,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,142,0.4982456140350877,143,0.5017543859649123,138,27,6,6,0,0,6,0,0,0.9366197183098591,0.9352964743589743,0.9426751592356688,0.9487179487179487,0.921875,59,5,4,74,0.9707532051282051,0.7902097902097902,0.7720238095238096,0.7222222222222222,0.6190476190476191,0.925,74,6,24,39,0.8150793650793648,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9159278959810875,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,155,0.5065359477124183,151,0.4934640522875817,158,28,3,3,0,0,3,0,0,0.9419354838709677,0.8753333333333333,0.8363636363636363,0.7666666666666667,0.984,123,2,7,23,0.9304,0.6887417218543046,0.6393745143745144,0.5154639175257731,0.4807692307692308,0.797979797979798,79,20,27,25,0.6206293706293706,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8227896341463415,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.8753333333333333,0.9528527874564461,0.4982456140350877
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,stack_gb_d2_multiview,0.0857385838891743,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,293,0.4957698815566836,298,0.5042301184433164,296,55,5,5,0,0,5,0,0,0.9385665529010239,0.9301551551551552,0.9150943396226415,0.8981481481481481,0.9621621621621622,178,7,11,97,0.9643643643643643,0.7281879194630873,0.6962936564504634,0.6124401913875598,0.5565217391304348,0.8360655737704918,153,30,51,64,0.7151342361606081,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.8796792747124196,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,139,0.48771929824561405,146,0.512280701754386,138,27,3,3,0,0,3,0,0,0.935251798561151,0.9333753678015972,0.9426751592356688,0.9487179487179487,0.9180327868852459,56,5,4,74,0.9693148381672971,0.773972602739726,0.75530694205393,0.7027027027027027,0.6190476190476191,0.891566265060241,74,9,24,39,0.7982405813731114,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9092789598108747,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,154,0.5032679738562091,152,0.49673202614379086,158,28,2,2,0,0,2,0,0,0.9415584415584416,0.875268817204301,0.8363636363636363,0.7666666666666667,0.9838709677419355,122,2,7,23,0.9298387096774194,0.6842105263157895,0.6353846153846154,0.5102040816326531,0.4807692307692308,0.79,79,21,27,25,0.6180769230769231,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8206119337979094,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.875268817204301,0.9528527874564461,0.48771929824561405
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,stack_gb_d2_multiview,0.052438731324235086,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,290,0.4906937394247039,301,0.5093062605752962,296,55,2,2,0,0,2,0,0,0.9379310344827586,0.9298433048433048,0.9150943396226415,0.8981481481481481,0.9615384615384616,175,7,11,97,0.9637769637769638,0.7209302325581395,0.6895511921458626,0.6037735849056604,0.5565217391304348,0.8225806451612904,153,33,51,64,0.7093501636278634,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.8765719438487034,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,136,0.47719298245614034,149,0.5228070175438596,138,27,0,0,0,0,0,0,0,0.9338235294117647,0.9312555260831124,0.9426751592356688,0.9487179487179487,0.9137931034482759,53,5,4,74,0.9677276746242265,0.7583892617449665,0.7397563676633444,0.6842105263157895,0.6190476190476191,0.8604651162790697,74,12,24,39,0.786452565522333,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9036643026004727,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,154,0.5032679738562091,152,0.49673202614379086,158,28,2,2,0,0,2,0,0,0.9415584415584416,0.875268817204301,0.8363636363636363,0.7666666666666667,0.9838709677419355,122,2,7,23,0.9298387096774194,0.6842105263157895,0.6353846153846154,0.5102040816326531,0.4807692307692308,0.79,79,21,27,25,0.6180769230769231,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8206119337979094,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.875268817204301,0.9528527874564461,0.47719298245614034
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,stack_gb_d2_multiview,0.0601600491975303,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,290,0.4906937394247039,301,0.5093062605752962,296,55,2,2,0,0,2,0,0,0.9379310344827586,0.9298433048433048,0.9150943396226415,0.8981481481481481,0.9615384615384616,175,7,11,97,0.9637769637769638,0.7209302325581395,0.6895511921458626,0.6037735849056604,0.5565217391304348,0.8225806451612904,153,33,51,64,0.7093501636278634,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.8765719438487034,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,136,0.47719298245614034,149,0.5228070175438596,138,27,0,0,0,0,0,0,0,0.9338235294117647,0.9312555260831124,0.9426751592356688,0.9487179487179487,0.9137931034482759,53,5,4,74,0.9677276746242265,0.7583892617449665,0.7397563676633444,0.6842105263157895,0.6190476190476191,0.8604651162790697,74,12,24,39,0.786452565522333,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9036643026004727,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,154,0.5032679738562091,152,0.49673202614379086,158,28,2,2,0,0,2,0,0,0.9415584415584416,0.875268817204301,0.8363636363636363,0.7666666666666667,0.9838709677419355,122,2,7,23,0.9298387096774194,0.6842105263157895,0.6353846153846154,0.5102040816326531,0.4807692307692308,0.79,79,21,27,25,0.6180769230769231,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8206119337979094,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.875268817204301,0.9528527874564461,0.47719298245614034
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,prob_mean_core,0.12890525548185214,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,288,0.4873096446700508,303,0.5126903553299492,296,55,0,0,0,0,0,0,0,0.9375,0.9296296296296296,0.9150943396226415,0.8981481481481481,0.9611111111111111,173,7,11,97,0.9633744855967079,0.7161716171617162,0.6851757631822386,0.5981308411214953,0.5565217391304348,0.8138297872340425,153,35,51,64,0.7066604995374653,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.8747806589978553,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,136,0.47719298245614034,149,0.5228070175438596,138,27,0,0,0,0,0,0,0,0.9338235294117647,0.9312555260831124,0.9426751592356688,0.9487179487179487,0.9137931034482759,53,5,4,74,0.9677276746242265,0.7583892617449665,0.7397563676633444,0.6842105263157895,0.6190476190476191,0.8604651162790697,74,12,24,39,0.786452565522333,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9036643026004727,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,152,0.49673202614379086,154,0.5032679738562091,158,28,0,0,0,0,0,0,0,0.9407894736842105,0.875136612021858,0.8363636363636363,0.7666666666666667,0.9836065573770492,120,2,7,23,0.9286885245901639,0.6753246753246753,0.6276395173453997,0.5,0.4807692307692308,0.7745098039215687,79,23,27,25,0.6127450980392157,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8161476480836237,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.875136612021858,0.9528527874564461,0.47719298245614034
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,prob_mean_core,0.17767263447772175,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,288,0.4873096446700508,303,0.5126903553299492,296,55,0,0,0,0,0,0,0,0.9375,0.9296296296296296,0.9150943396226415,0.8981481481481481,0.9611111111111111,173,7,11,97,0.9633744855967079,0.7161716171617162,0.6851757631822386,0.5981308411214953,0.5565217391304348,0.8138297872340425,153,35,51,64,0.7066604995374653,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.8747806589978553,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,136,0.47719298245614034,149,0.5228070175438596,138,27,0,0,0,0,0,0,0,0.9338235294117647,0.9312555260831124,0.9426751592356688,0.9487179487179487,0.9137931034482759,53,5,4,74,0.9677276746242265,0.7583892617449665,0.7397563676633444,0.6842105263157895,0.6190476190476191,0.8604651162790697,74,12,24,39,0.786452565522333,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9036643026004727,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,152,0.49673202614379086,154,0.5032679738562091,158,28,0,0,0,0,0,0,0,0.9407894736842105,0.875136612021858,0.8363636363636363,0.7666666666666667,0.9836065573770492,120,2,7,23,0.9286885245901639,0.6753246753246753,0.6276395173453997,0.5,0.4807692307692308,0.7745098039215687,79,23,27,25,0.6127450980392157,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8161476480836237,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.875136612021858,0.9528527874564461,0.47719298245614034
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,prob_mean_core,0.2808822803385857,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,288,0.4873096446700508,303,0.5126903553299492,296,55,0,0,0,0,0,0,0,0.9375,0.9296296296296296,0.9150943396226415,0.8981481481481481,0.9611111111111111,173,7,11,97,0.9633744855967079,0.7161716171617162,0.6851757631822386,0.5981308411214953,0.5565217391304348,0.8138297872340425,153,35,51,64,0.7066604995374653,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.8747806589978553,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,136,0.47719298245614034,149,0.5228070175438596,138,27,0,0,0,0,0,0,0,0.9338235294117647,0.9312555260831124,0.9426751592356688,0.9487179487179487,0.9137931034482759,53,5,4,74,0.9677276746242265,0.7583892617449665,0.7397563676633444,0.6842105263157895,0.6190476190476191,0.8604651162790697,74,12,24,39,0.786452565522333,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9036643026004727,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,152,0.49673202614379086,154,0.5032679738562091,158,28,0,0,0,0,0,0,0,0.9407894736842105,0.875136612021858,0.8363636363636363,0.7666666666666667,0.9836065573770492,120,2,7,23,0.9286885245901639,0.6753246753246753,0.6276395173453997,0.5,0.4807692307692308,0.7745098039215687,79,23,27,25,0.6127450980392157,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8161476480836237,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.875136612021858,0.9528527874564461,0.47719298245614034
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,prob_mean_core,0.3841323134044666,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,288,0.4873096446700508,303,0.5126903553299492,296,55,0,0,0,0,0,0,0,0.9375,0.9296296296296296,0.9150943396226415,0.8981481481481481,0.9611111111111111,173,7,11,97,0.9633744855967079,0.7161716171617162,0.6851757631822386,0.5981308411214953,0.5565217391304348,0.8138297872340425,153,35,51,64,0.7066604995374653,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.8747806589978553,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,136,0.47719298245614034,149,0.5228070175438596,138,27,0,0,0,0,0,0,0,0.9338235294117647,0.9312555260831124,0.9426751592356688,0.9487179487179487,0.9137931034482759,53,5,4,74,0.9677276746242265,0.7583892617449665,0.7397563676633444,0.6842105263157895,0.6190476190476191,0.8604651162790697,74,12,24,39,0.786452565522333,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9036643026004727,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,152,0.49673202614379086,154,0.5032679738562091,158,28,0,0,0,0,0,0,0,0.9407894736842105,0.875136612021858,0.8363636363636363,0.7666666666666667,0.9836065573770492,120,2,7,23,0.9286885245901639,0.6753246753246753,0.6276395173453997,0.5,0.4807692307692308,0.7745098039215687,79,23,27,25,0.6127450980392157,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8161476480836237,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.875136612021858,0.9528527874564461,0.47719298245614034
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,robust_prob,0.13730452277152075,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,288,0.4873096446700508,303,0.5126903553299492,296,55,0,0,0,0,0,0,0,0.9375,0.9296296296296296,0.9150943396226415,0.8981481481481481,0.9611111111111111,173,7,11,97,0.9633744855967079,0.7161716171617162,0.6851757631822386,0.5981308411214953,0.5565217391304348,0.8138297872340425,153,35,51,64,0.7066604995374653,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.8747806589978553,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,136,0.47719298245614034,149,0.5228070175438596,138,27,0,0,0,0,0,0,0,0.9338235294117647,0.9312555260831124,0.9426751592356688,0.9487179487179487,0.9137931034482759,53,5,4,74,0.9677276746242265,0.7583892617449665,0.7397563676633444,0.6842105263157895,0.6190476190476191,0.8604651162790697,74,12,24,39,0.786452565522333,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9036643026004727,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,152,0.49673202614379086,154,0.5032679738562091,158,28,0,0,0,0,0,0,0,0.9407894736842105,0.875136612021858,0.8363636363636363,0.7666666666666667,0.9836065573770492,120,2,7,23,0.9286885245901639,0.6753246753246753,0.6276395173453997,0.5,0.4807692307692308,0.7745098039215687,79,23,27,25,0.6127450980392157,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8161476480836237,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.875136612021858,0.9528527874564461,0.47719298245614034
robust_prob,0.57,0.7049038444892571,stack_gb_d2_multiview,0.2815978640884721,robust_prob,0.183862755116477,591,0.8240270727580372,0.8039213296938974,0.8747806589978553,288,0.4873096446700508,303,0.5126903553299492,296,55,0,0,0,0,0,0,0,0.9375,0.9296296296296296,0.9150943396226415,0.8981481481481481,0.9611111111111111,173,7,11,97,0.9633744855967079,0.7161716171617162,0.6851757631822386,0.5981308411214953,0.5565217391304348,0.8138297872340425,153,35,51,64,0.7066604995374653,591,0.9695431472081218,0.9658254533047377,0.9592760180995475,0.9506726457399103,0.9809782608695652,361,7,11,212,0.8747806589978553,285,0.8421052631578947,0.8416814420803782,0.9036643026004727,136,0.47719298245614034,149,0.5228070175438596,138,27,0,0,0,0,0,0,0,0.9338235294117647,0.9312555260831124,0.9426751592356688,0.9487179487179487,0.9137931034482759,53,5,4,74,0.9677276746242265,0.7583892617449665,0.7397563676633444,0.6842105263157895,0.6190476190476191,0.8604651162790697,74,12,24,39,0.786452565522333,285,0.968421052631579,0.9684544917257683,0.9681978798586572,0.9716312056737588,0.9652777777777778,139,5,4,137,0.9036643026004727,306,0.8071895424836601,0.7368793554006968,0.8161476480836237,152,0.49673202614379086,154,0.5032679738562091,158,28,0,0,0,0,0,0,0,0.9407894736842105,0.875136612021858,0.8363636363636363,0.7666666666666667,0.9836065573770492,120,2,7,23,0.9286885245901639,0.6753246753246753,0.6276395173453997,0.5,0.4807692307692308,0.7745098039215687,79,23,27,25,0.6127450980392157,306,0.9705882352941176,0.9528527874564461,0.9433962264150944,0.9146341463414634,0.9910714285714286,222,2,7,75,0.8161476480836237,105,0.6952380952380952,0.6938738077769626,0.6621423330887748,34,0.3238095238095238,71,0.6761904761904762,34,0,0,0,0,0,0,0,0,0.6764705882352942,0.6894736842105263,0.6857142857142857,0.8,0.5789473684210527,11,8,3,12,0.624561403508772,0.704225352112676,0.6971153846153846,0.6557377049180327,0.625,0.7692307692307693,30,9,12,20,0.6466346153846154,105,0.8952380952380953,0.8991195891415994,0.8888888888888888,0.9361702127659575,0.8620689655172413,50,8,3,44,0.6621423330887748,0.875136612021858,0.9528527874564461,0.47719298245614034
